time_ms,accel_x_raw,accel_y_raw,accel_z_raw,uv_raw,accel_valid,uv_valid,uv_new,sensor_error_mask,pump_on,accel_fifo_skipped_total,log_dropped_total
46669,21,-5381,132,0,1,1,0,0,0,0,0
46679,13,-5391,149,0,1,1,0,0,0,0,0
46689,24,-5381,145,0,1,1,0,0,0,0,0
46699,16,-5371,135,0,1,1,0,0,0,0,0
46709,16,-5373,142,0,1,1,0,0,0,0,0
46719,16,-5382,141,0,1,1,0,0,0,0,0
46720,19,-5382,141,0,1,1,0,0,0,0,0
46730,22,-5381,151,0,1,1,0,0,0,0,0
46740,36,-5379,157,0,1,1,0,0,0,0,0
46751,21,-5379,147,0,1,1,0,0,0,0,0
46761,31,-5380,138,0,1,1,0,0,0,0,0
46772,37,-5380,143,0,1,1,0,0,0,0,0
46782,33,-5382,142,0,1,1,0,0,0,0,0
46793,29,-5391,125,0,1,1,0,0,0,0,0
46803,29,-5378,145,0,1,1,0,0,0,0,0
46813,33,-5375,143,0,1,1,0,0,0,0,0
46823,24,-5383,147,0,1,1,0,0,0,0,0
46833,14,-5376,139,0,1,1,0,0,0,0,0
46843,20,-5380,147,0,1,1,0,0,0,0,0
46854,-3,-5393,158,0,1,1,0,0,0,0,0
46864,15,-5389,127,0,1,1,0,0,0,0,0
46869,16,-5390,158,0,1,1,0,0,0,0,0
46879,24,-5377,147,0,1,1,0,0,0,0,0
46889,23,-5388,133,0,1,1,1,0,0,0,0
46899,21,-5388,151,0,1,1,0,0,0,0,0
46909,12,-5374,138,0,1,1,0,0,0,0,0
46920,15,-5375,144,0,1,1,0,0,0,0,0
46930,27,-5393,123,0,1,1,0,0,0,0,0
46941,22,-5386,135,0,1,1,0,0,0,0,0
46951,21,-5380,149,0,1,1,0,0,0,0,0
46962,27,-5384,140,0,1,1,0,0,0,0,0
46972,26,-5378,160,0,1,1,0,0,0,0,0
46982,16,-5383,141,0,1,1,0,0,0,0,0
46992,22,-5389,138,0,1,1,0,0,0,0,0
47002,29,-5376,141,0,1,1,0,0,0,0,0
47012,25,-5383,132,0,1,1,0,0,0,0,0
47022,19,-5377,142,0,1,1,0,0,0,0,0
47032,36,-5387,142,0,1,1,0,0,0,0,0
47042,27,-5382,144,0,1,1,0,0,0,0,0
47052,12,-5388,151,0,1,1,0,0,0,0,0
47062,-4,-5387,139,0,1,1,0,0,0,0,0
47072,25,-5384,154,0,1,1,0,0,0,0,0
47082,20,-5386,144,0,1,1,0,0,0,0,0
47092,18,-5376,152,0,1,1,0,0,0,0,0
47102,31,-5378,143,0,1,1,0,0,0,0,0
47112,32,-5387,138,0,1,1,0,0,0,0,0
47123,36,-5375,146,0,1,1,0,0,0,0,0
47133,20,-5386,137,0,1,1,0,0,0,0,0
47143,22,-5389,148,0,1,1,0,0,0,0,0
47153,23,-5374,154,0,1,1,0,0,0,0,0
47163,20,-5376,141,0,1,1,0,0,0,0,0
47173,31,-5381,130,0,1,1,0,0,0,0,0
47183,30,-5383,144,0,1,1,0,0,0,0,0
47193,23,-5383,140,0,1,1,0,0,0,0,0
47203,17,-5381,151,0,1,1,0,0,0,0,0
47213,9,-5380,129,0,1,1,0,0,0,0,0
47223,27,-5383,148,0,1,1,0,0,0,0,0
47233,19,-5392,140,0,1,1,0,0,0,0,0
47243,31,-5382,145,0,1,1,0,0,0,0,0
47253,20,-5373,139,0,1,1,0,0,0,0,0
47263,16,-5387,137,0,1,1,0,0,0,0,0
47273,26,-5387,141,0,1,1,0,0,0,0,0
47274,28,-5371,137,0,1,1,0,0,0,0,0
47284,24,-5374,136,0,1,1,0,0,0,0,0
47294,11,-5380,139,0,1,1,0,0,0,0,0
47304,33,-5380,142,0,1,1,0,0,0,0,0
47314,19,-5376,143,0,1,1,0,0,0,0,0
47324,17,-5388,152,0,1,1,0,0,0,0,0
47334,26,-5374,135,0,1,1,0,0,0,0,0
47344,20,-5386,131,0,1,1,0,0,0,0,0
47354,16,-5389,142,0,1,1,0,0,0,0,0
47365,26,-5377,146,0,1,1,0,0,0,0,0
47375,27,-5379,128,0,1,1,0,0,0,0,0
47389,32,-5386,132,0,1,1,0,0,0,0,0
47399,38,-5391,132,0,1,1,1,0,0,0,0
47410,37,-5389,136,0,1,1,0,0,0,0,0
47420,29,-5384,142,0,1,1,0,0,0,0,0
47431,13,-5378,135,0,1,1,0,0,0,0,0
47441,18,-5380,147,0,1,1,0,0,0,0,0
47442,7,-5382,153,0,1,1,0,0,0,0,0
47452,25,-5381,161,0,1,1,0,0,0,0,0
47462,26,-5370,148,0,1,1,0,0,0,0,0
47473,11,-5376,145,0,1,1,0,0,0,0,0
47483,16,-5391,145,0,1,1,0,0,0,0,0
47494,16,-5396,140,0,1,1,0,0,0,0,0
47504,26,-5374,126,0,1,1,0,0,0,0,0
47515,17,-5368,134,0,1,1,0,0,0,0,0
47525,23,-5376,156,0,1,1,0,0,0,0,0
47536,20,-5373,142,0,1,1,0,0,0,0,0
47546,19,-5389,136,0,1,1,0,0,0,0,0
47556,18,-5391,137,0,1,1,0,0,0,0,0
47566,28,-5391,129,0,1,1,0,0,0,0,0
47576,29,-5382,144,0,1,1,0,0,0,0,0
47586,21,-5387,145,0,1,1,0,0,0,0,0
47596,20,-5384,149,0,1,1,0,0,0,0,0
47606,16,-5383,140,0,1,1,0,0,0,0,0
47616,15,-5377,145,0,1,1,0,0,0,0,0
47626,18,-5377,132,0,1,1,0,0,0,0,0
47636,26,-5379,133,0,1,1,0,0,0,0,0
47646,25,-5367,146,0,1,1,0,0,0,0,0
47656,20,-5382,146,0,1,1,0,0,0,0,0
47666,30,-5380,146,0,1,1,0,0,0,0,0
47676,37,-5382,133,0,1,1,0,0,0,0,0
47686,12,-5392,142,0,1,1,0,0,0,0,0
47687,20,-5372,140,0,1,1,0,0,0,0,0
47697,9,-5378,139,0,1,1,0,0,0,0,0
47707,16,-5386,130,0,1,1,0,0,0,0,0
47728,26,-5372,123,0,1,1,0,0,0,0,0
47738,29,-5374,132,0,1,1,0,0,0,0,0
47748,8,-5370,145,0,1,1,0,0,0,0,0
47758,12,-5375,145,0,1,1,0,0,0,0,0
47768,26,-5384,145,0,1,1,0,0,0,0,0
47778,3,-5369,150,0,1,1,0,0,0,0,0
47788,13,-5374,143,0,1,1,0,0,0,0,0
47794,22,-5389,158,0,1,1,0,0,0,0,0
47804,13,-5374,142,0,1,1,0,0,0,0,0
47814,32,-5384,140,0,1,1,0,0,0,0,0
47824,25,-5374,144,0,1,1,0,0,0,0,0
47834,30,-5374,134,0,1,1,0,0,0,0,0
47844,20,-5388,147,0,1,1,0,0,0,0,0
47855,31,-5376,148,0,1,1,0,0,0,0,0
47865,24,-5363,142,0,1,1,0,0,0,0,0
47876,27,-5380,139,0,1,1,0,0,0,0,0
47886,23,-5388,147,0,1,1,0,0,0,0,0
47896,8,-5384,130,0,1,1,0,0,0,0,0
47906,-3,-5373,134,0,1,1,0,0,0,0,0
47916,7,-5376,143,0,1,1,0,0,0,0,0
47926,23,-5389,130,0,1,1,1,0,0,0,0
47936,25,-5361,137,0,1,1,0,0,0,0,0
47946,11,-5379,134,0,1,1,0,0,0,0,0
47947,6,-5381,140,0,1,1,0,0,0,0,0
47957,18,-5383,146,0,1,1,0,0,0,0,0
47967,15,-5378,143,0,1,1,0,0,0,0,0
47977,23,-5382,143,0,1,1,0,0,0,0,0
47987,30,-5370,141,0,1,1,0,0,0,0,0
47997,27,-5370,153,0,1,1,0,0,0,0,0
48007,32,-5374,160,0,1,1,0,0,0,0,0
48017,32,-5386,143,0,1,1,0,0,0,0,0
48027,30,-5385,154,0,1,1,0,0,0,0,0
48038,28,-5372,144,0,1,1,0,0,0,0,0
48048,17,-5374,141,0,1,1,0,0,0,0,0
48058,9,-5389,142,0,1,1,0,0,0,0,0
48068,13,-5393,141,0,1,1,0,0,0,0,0
48078,15,-5387,141,0,1,1,0,0,0,0,0
48088,26,-5383,155,0,1,1,0,0,0,0,0
48098,21,-5377,143,0,1,1,0,0,0,0,0
48108,14,-5385,134,0,1,1,0,0,0,0,0
48119,17,-5379,136,0,1,1,0,0,0,0,0
48129,16,-5387,153,0,1,1,0,0,0,0,0
48139,31,-5378,153,0,1,1,0,0,0,0,0
48149,32,-5380,144,0,1,1,0,0,0,0,0
48159,31,-5378,149,0,1,1,0,0,0,0,0
48169,39,-5375,132,0,1,1,0,0,0,0,0
48179,33,-5391,135,0,1,1,0,0,0,0,0
48189,36,-5379,154,0,1,1,0,0,0,0,0
48199,36,-5381,153,0,1,1,0,0,0,0,0
48209,34,-5381,140,0,1,1,0,0,0,0,0
48219,21,-5399,144,0,1,1,0,0,0,0,0
48229,17,-5376,159,0,1,1,0,0,0,0,0
48239,21,-5385,140,0,1,1,0,0,0,0,0
48249,17,-5393,150,0,1,1,0,0,0,0,0
48259,15,-5382,133,0,1,1,0,0,0,0,0
48269,-8,-5378,125,0,1,1,0,0,0,0,0
48280,20,-5384,145,0,1,1,0,0,0,0,0
48290,15,-5375,136,0,1,1,0,0,0,0,0
48300,7,-5366,147,0,1,1,0,0,0,0,0
48310,3,-5382,123,0,1,1,0,0,0,0,0
48320,2,-5396,137,0,1,1,0,0,0,0,0
48330,23,-5374,152,0,1,1,0,0,0,0,0
48340,27,-5377,146,0,1,1,0,0,0,0,0
48350,27,-5390,153,0,1,1,0,0,0,0,0
48361,32,-5386,139,0,1,1,0,0,0,0,0
48371,27,-5384,154,0,1,1,0,0,0,0,0
48381,25,-5388,144,0,1,1,0,0,0,0,0
48391,28,-5386,134,0,1,1,0,0,0,0,0
48401,27,-5381,138,0,1,1,0,0,0,0,0
48411,21,-5387,140,0,1,1,0,0,0,0,0
48421,27,-5378,142,0,1,1,0,0,0,0,0
48431,19,-5372,136,0,1,1,0,0,0,0,0
48441,18,-5396,137,0,1,1,0,0,0,0,0
48451,21,-5386,151,0,1,1,1,0,0,0,0
48461,20,-5371,145,0,1,1,0,0,0,0,0
48471,22,-5376,157,0,1,1,0,0,0,0,0
48481,13,-5374,139,0,1,1,0,0,0,0,0
48491,6,-5389,132,0,1,1,0,0,0,0,0
48501,17,-5379,139,0,1,1,0,0,0,0,0
48511,24,-5379,140,0,1,1,0,0,0,0,0
48521,14,-5394,147,0,1,1,0,0,0,0,0
48522,16,-5382,138,0,1,1,0,0,0,0,0
48532,32,-5379,143,0,1,1,0,0,0,0,0
48542,33,-5383,142,0,1,1,0,0,0,0,0
48552,29,-5393,138,0,1,1,0,0,0,0,0
48562,18,-5380,147,0,1,1,0,0,0,0,0
48572,16,-5378,157,0,1,1,0,0,0,0,0
48582,21,-5377,150,0,1,1,0,0,0,0,0
48592,27,-5372,140,0,1,1,0,0,0,0,0
48602,17,-5386,120,0,1,1,0,0,0,0,0
48612,23,-5386,135,0,1,1,0,0,0,0,0
48622,24,-5377,148,0,1,1,0,0,0,0,0
48632,10,-5376,147,0,1,1,0,0,0,0,0
48642,22,-5382,134,0,1,1,0,0,0,0,0
48652,10,-5375,137,0,1,1,0,0,0,0,0
48662,13,-5375,143,0,1,1,0,0,0,0,0
48672,30,-5381,141,0,1,1,0,0,0,0,0
48683,14,-5370,138,0,1,1,0,0,0,0,0
48693,7,-5381,137,0,1,1,0,0,0,0,0
48700,19,-5393,135,0,1,1,0,0,0,0,0
48710,25,-5401,134,0,1,1,0,0,0,0,0
48720,30,-5378,145,0,1,1,0,0,0,0,0
48731,17,-5378,154,0,1,1,0,0,0,0,0
48741,29,-5388,145,0,1,1,0,0,0,0,0
48752,34,-5377,154,0,1,1,0,0,0,0,0
48762,28,-5385,145,0,1,1,0,0,0,0,0
48773,32,-5382,146,0,1,1,0,0,0,0,0
48783,31,-5385,134,0,1,1,0,0,0,0,0
48794,22,-5380,145,0,1,1,0,0,0,0,0
48804,11,-5376,140,0,1,1,0,0,0,0,0
48814,25,-5392,141,0,1,1,0,0,0,0,0
48824,24,-5387,131,0,1,1,0,0,0,0,0
48834,19,-5380,139,0,1,1,0,0,0,0,0
48844,25,-5374,148,0,1,1,0,0,0,0,0
48855,19,-5378,136,0,1,1,0,0,0,0,0
48865,10,-5379,146,0,1,1,0,0,0,0,0
48876,11,-5378,140,0,1,1,0,0,0,0,0
48886,14,-5386,135,0,1,1,0,0,0,0,0
48896,7,-5386,137,0,1,1,0,0,0,0,0
48906,17,-5392,136,0,1,1,0,0,0,0,0
48916,38,-5399,146,0,1,1,0,0,0,0,0
48926,43,-5385,155,0,1,1,0,0,0,0,0
48936,22,-5371,150,0,1,1,0,0,0,0,0
48946,25,-5379,158,0,1,1,0,0,0,0,0
48956,30,-5387,137,0,1,1,0,0,0,0,0
48964,27,-5382,147,0,1,1,0,0,0,0,0
48974,33,-5378,134,0,1,1,1,0,0,0,0
48975,31,-5384,135,0,1,1,0,0,0,0,0
48985,25,-5372,140,0,1,1,0,0,0,0,0
48995,16,-5392,127,0,1,1,0,0,0,0,0
49006,21,-5379,138,0,1,1,0,0,0,0,0
49016,33,-5396,133,0,1,1,0,0,0,0,0
49027,18,-5382,147,0,1,1,0,0,0,0,0
49037,11,-5357,147,0,1,1,0,0,0,0,0
49048,29,-5410,134,0,1,1,0,0,0,0,0
49058,27,-5368,142,0,1,1,0,0,0,0,0
49069,11,-5365,122,0,1,1,0,0,0,0,0
49079,23,-5408,161,0,1,1,0,0,0,0,0
49090,5,-5371,151,0,1,1,0,0,0,0,0
49100,-6,-5372,147,0,1,1,0,0,0,0,0
49111,15,-5408,167,0,1,1,0,0,0,0,0
49121,16,-5398,128,0,1,1,0,0,0,0,0
49132,6,-5365,139,0,1,1,0,0,0,0,0
49142,15,-5376,142,0,1,1,0,0,0,0,0
49152,37,-5388,124,0,1,1,0,0,0,0,0
49162,41,-5371,147,0,1,1,0,0,0,0,0
49172,28,-5386,118,0,1,1,0,0,0,0,0
49182,24,-5373,147,0,1,1,0,0,0,0,0
49192,15,-5373,142,0,1,1,0,0,0,0,0
49202,24,-5373,130,0,1,1,0,0,0,0,0
49203,28,-5392,162,0,1,1,0,0,0,0,0
49213,17,-5388,129,0,1,1,0,0,0,0,0
49223,25,-5366,150,0,1,1,0,0,0,0,0
49233,15,-5382,146,0,1,1,0,0,0,0,0
49243,14,-5393,124,0,1,1,0,0,0,0,0
49253,23,-5389,148,0,1,1,0,0,0,0,0
49263,19,-5388,129,0,1,1,0,0,0,0,0
49273,21,-5392,152,0,1,1,0,0,0,0,0
49283,25,-5385,139,0,1,1,0,0,0,0,0
49294,20,-5367,144,0,1,1,0,0,0,0,0
49304,10,-5373,157,0,1,1,0,0,0,0,0
49314,13,-5398,120,0,1,1,0,0,0,0,0
49324,11,-5386,156,0,1,1,0,0,0,0,0
49334,25,-5372,148,0,1,1,0,0,0,0,0
49344,31,-5394,136,0,1,1,0,0,0,0,0
49354,30,-5368,156,0,1,1,0,0,0,0,0
49364,28,-5385,127,0,1,1,0,0,0,0,0
49375,22,-5384,161,0,1,1,0,0,0,0,0
49385,23,-5391,137,0,1,1,0,0,0,0,0
49395,19,-5386,146,0,1,1,0,0,0,0,0
49405,21,-5382,164,0,1,1,0,0,0,0,0
49415,17,-5390,118,0,1,1,0,0,0,0,0
49425,33,-5382,152,0,1,1,0,0,0,0,0
49435,44,-5388,133,0,1,1,0,0,0,0,0
49445,18,-5364,127,0,1,1,0,0,0,0,0
49455,9,-5381,145,0,1,1,0,0,0,0,0
49465,23,-5385,119,0,1,1,0,0,0,0,0
49479,4,-5393,151,0,1,1,0,0,0,0,0
49489,17,-5383,142,0,1,1,1,0,0,0,0
49490,4,-5374,145,0,1,1,0,0,0,0,0
49500,18,-5384,151,0,1,1,0,0,0,0,0
49510,27,-5381,134,0,1,1,0,0,0,0,0
49521,33,-5383,138,0,1,1,0,0,0,0,0
49531,22,-5386,117,0,1,1,0,0,0,0,0
49542,19,-5384,131,0,1,1,0,0,0,0,0
49552,25,-5374,141,0,1,1,0,0,0,0,0
49562,37,-5377,130,0,1,1,0,0,0,0,0
49572,34,-5374,150,0,1,1,0,0,0,0,0
49582,18,-5382,135,0,1,1,0,0,0,0,0
49592,15,-5380,152,0,1,1,0,0,0,0,0
49602,23,-5381,149,0,1,1,0,0,0,0,0
49612,13,-5389,138,0,1,1,0,0,0,0,0
49623,20,-5365,150,0,1,1,0,0,0,0,0
49633,9,-5384,135,0,1,1,0,0,0,0,0
49643,11,-5389,131,0,1,1,0,0,0,0,0
49653,24,-5367,136,0,1,1,0,0,0,0,0
49663,7,-5379,110,0,1,1,0,0,0,0,0
49673,19,-5371,146,0,1,1,0,0,0,0,0
49683,20,-5366,123,0,1,1,0,0,0,0,0
49693,19,-5378,147,0,1,1,0,0,0,0,0
49700,24,-5397,142,0,1,1,0,0,0,0,0
49710,26,-5385,128,0,1,1,0,0,0,0,0
49720,29,-5376,168,0,1,1,0,0,0,0,0
49731,13,-5398,131,0,1,1,0,0,0,0,0
49741,26,-5383,155,0,1,1,0,0,0,0,0
49752,36,-5372,139,0,1,1,0,0,0,0,0
49762,29,-5388,142,0,1,1,0,0,0,0,0
49773,27,-5376,153,0,1,1,0,0,0,0,0
49783,39,-5377,124,0,1,1,0,0,0,0,0
49793,26,-5368,163,0,1,1,0,0,0,0,0
49803,26,-5400,144,0,1,1,0,0,0,0,0
49813,25,-5389,122,0,1,1,0,0,0,0,0
49823,6,-5386,143,0,1,1,0,0,0,0,0
49833,4,-5389,118,0,1,1,0,0,0,0,0
49844,11,-5387,142,0,1,1,0,0,0,0,0
49854,16,-5382,145,0,1,1,0,0,0,0,0
49865,16,-5380,131,0,1,1,0,0,0,0,0
49875,11,-5376,152,0,1,1,0,0,0,0,0
49876,13,-5374,125,0,1,1,0,0,0,0,0
49886,10,-5372,144,0,1,1,0,0,0,0,0
49896,9,-5387,135,0,1,1,0,0,0,0,0
49906,32,-5379,132,0,1,1,0,0,0,0,0
49916,32,-5378,140,0,1,1,0,0,0,0,0
49926,20,-5389,127,0,1,1,0,0,0,0,0
49936,26,-5383,143,0,1,1,0,0,0,0,0
49946,33,-5374,138,0,1,1,0,0,0,0,0
49956,37,-5384,150,0,1,1,0,0,0,0,0
49967,27,-5369,149,0,1,1,0,0,0,0,0
49977,19,-5380,144,0,1,1,0,0,0,0,0
49987,12,-5376,163,0,1,1,0,0,0,0,0
49997,12,-5378,157,0,1,1,0,0,0,0,0
50007,13,-5378,138,0,1,1,0,0,0,0,0
50017,14,-5391,140,0,1,1,1,0,0,0,0
50027,13,-5376,128,0,1,1,0,0,0,0,0
50037,28,-5382,140,0,1,1,0,0,0,0,0
50048,36,-5394,129,0,1,1,0,0,0,0,0
50058,17,-5394,139,0,1,1,0,0,0,0,0
50068,25,-5380,140,0,1,1,0,0,0,0,0
50078,23,-5386,132,0,1,1,0,0,0,0,0
50088,29,-5396,147,0,1,1,0,0,0,0,0
50098,20,-5379,149,0,1,1,0,0,0,0,0
50108,26,-5374,162,0,1,1,0,0,0,0,0
50118,18,-5395,144,0,1,1,0,0,0,0,0
50128,23,-5377,145,0,1,1,0,0,0,0,0
50138,31,-5375,153,0,1,1,0,0,0,0,0
50148,36,-5395,131,0,1,1,0,0,0,0,0
50158,20,-5372,143,0,1,1,0,0,0,0,0
50168,28,-5369,144,0,1,1,0,0,0,0,0
50178,20,-5379,139,0,1,1,0,0,0,0,0
50188,25,-5386,138,0,1,1,0,0,0,0,0
50198,25,-5386,137,0,1,1,0,0,0,0,0
50209,13,-5373,152,0,1,1,0,0,0,0,0
50219,12,-5397,130,0,1,1,0,0,0,0,0
50229,20,-5389,127,0,1,1,0,0,0,0,0
50239,10,-5365,148,0,1,1,0,0,0,0,0
50249,15,-5387,134,0,1,1,0,0,0,0,0
50259,17,-5385,142,0,1,1,0,0,0,0,0
50269,21,-5382,132,0,1,1,0,0,0,0,0
50279,24,-5392,134,0,1,1,0,0,0,0,0
50289,20,-5382,146,0,1,1,0,0,0,0,0
50299,7,-5380,148,0,1,1,0,0,0,0,0
50309,18,-5381,148,0,1,1,0,0,0,0,0
50319,32,-5378,145,0,1,1,0,0,0,0,0
50329,30,-5381,154,0,1,1,0,0,0,0,0
50339,26,-5378,150,0,1,1,0,0,0,0,0
50349,22,-5388,136,0,1,1,0,0,0,0,0
50359,18,-5379,145,0,1,1,0,0,0,0,0
50360,20,-5388,134,0,1,1,0,0,0,0,0
50370,26,-5376,142,0,1,1,0,0,0,0,0
50380,21,-5378,136,0,1,1,0,0,0,0,0
50390,21,-5385,142,0,1,1,0,0,0,0,0
50400,19,-5380,138,0,1,1,0,0,0,0,0
50410,15,-5377,144,0,1,1,0,0,0,0,0
50420,9,-5381,139,0,1,1,0,0,0,0,0
50430,7,-5374,138,0,1,1,0,0,0,0,0
50440,21,-5375,136,0,1,1,0,0,0,0,0
50451,24,-5390,136,0,1,1,0,0,0,0,0
50461,34,-5378,136,0,1,1,0,0,0,0,0
50471,25,-5386,148,0,1,1,0,0,0,0,0
50481,13,-5385,134,0,1,1,0,0,0,0,0
50491,24,-5393,143,0,1,1,0,0,0,0,0
50501,24,-5377,146,0,1,1,0,0,0,0,0
50515,24,-5385,144,0,1,1,0,0,0,0,0
50525,25,-5389,142,0,1,1,1,0,0,0,0
50536,12,-5376,143,0,1,1,0,0,0,0,0
50546,26,-5388,143,0,1,1,0,0,0,0,0
50556,25,-5383,150,0,1,1,0,0,0,0,0
50566,16,-5378,147,0,1,1,0,0,0,0,0
50576,13,-5374,133,0,1,1,0,0,0,0,0
50586,16,-5387,146,0,1,1,0,0,0,0,0
50596,11,-5386,144,0,1,1,0,0,0,0,0
50606,10,-5386,133,0,1,1,0,0,0,0,0
50617,14,-5391,133,0,1,1,0,0,0,0,0
50627,8,-5377,143,0,1,1,0,0,0,0,0
50637,8,-5378,132,0,1,1,0,0,0,0,0
50647,26,-5389,127,0,1,1,0,0,0,0,0
50657,23,-5378,134,0,1,1,0,0,0,0,0
50667,33,-5369,144,0,1,1,0,0,0,0,0
50677,31,-5381,154,0,1,1,0,0,0,0,0
50687,26,-5386,147,0,1,1,0,0,0,0,0
50697,27,-5372,141,0,1,1,0,0,0,0,0
50707,9,-5378,138,0,1,1,0,0,0,0,0
50717,9,-5385,152,0,1,1,0,0,0,0,0
50727,25,-5379,148,0,1,1,0,0,0,0,0
50729,23,-5369,128,0,1,1,0,0,0,0,0
50739,25,-5382,143,0,1,1,0,0,0,0,0
50749,23,-5400,138,0,1,1,0,0,0,0,0
50759,18,-5376,145,0,1,1,0,0,0,0,0
50769,20,-5380,148,0,1,1,0,0,0,0,0
50784,34,-5387,139,0,1,1,0,0,0,0,0
50794,20,-5375,137,0,1,1,0,0,0,0,0
50804,17,-5376,143,0,1,1,0,0,0,0,0
50814,16,-5385,138,0,1,1,0,0,0,0,0
50818,17,-5375,138,0,1,1,0,0,0,0,0
50828,24,-5374,136,0,1,1,0,0,0,0,0
50838,25,-5391,147,0,1,1,0,0,0,0,0
50848,22,-5393,143,0,1,1,0,0,0,0,0
50858,27,-5373,130,0,1,1,0,0,0,0,0
50869,35,-5381,131,0,1,1,0,0,0,0,0
50879,21,-5380,151,0,1,1,0,0,0,0,0
50890,7,-5369,158,0,1,1,0,0,0,0,0
50900,16,-5394,154,0,1,1,0,0,0,0,0
50905,11,-5386,156,0,1,1,0,0,0,0,0
50915,16,-5383,137,0,1,1,0,0,0,0,0
50925,7,-5384,137,0,1,1,0,0,0,0,0
50936,19,-5379,153,0,1,1,0,0,0,0,0
50946,6,-5368,142,0,1,1,0,0,0,0,0
50957,10,-5374,139,0,1,1,0,0,0,0,0
50967,24,-5389,143,0,1,1,0,0,0,0,0
50978,29,-5397,141,0,1,1,0,0,0,0,0
50988,2,-5382,146,0,1,1,0,0,0,0,0
50999,12,-5369,143,0,1,1,0,0,0,0,0
51009,38,-5388,152,0,1,1,0,0,0,0,0
51020,28,-5379,140,0,1,1,0,0,0,0,0
51030,20,-5377,141,0,1,1,0,0,0,0,0
51041,39,-5383,142,0,1,1,0,0,0,0,0
51051,30,-5374,141,0,1,1,1,0,0,0,0
51052,33,-5375,143,0,1,1,0,0,0,0,0
51062,35,-5390,142,0,1,1,0,0,0,0,0
51072,22,-5393,130,0,1,1,0,0,0,0,0
51092,14,-5387,134,0,1,1,0,0,0,0,0
51102,8,-5374,140,0,1,1,0,0,0,0,0
51112,34,-5378,146,0,1,1,0,0,0,0,0
51122,32,-5369,131,0,1,1,0,0,0,0,0
51132,10,-5378,124,0,1,1,0,0,0,0,0
51142,16,-5376,140,0,1,1,0,0,0,0,0
51152,19,-5386,141,0,1,1,0,0,0,0,0
51162,18,-5390,128,0,1,1,0,0,0,0,0
51172,8,-5384,138,0,1,1,0,0,0,0,0
51182,20,-5376,150,0,1,1,0,0,0,0,0
51192,29,-5383,148,0,1,1,0,0,0,0,0
51202,19,-5378,140,0,1,1,0,0,0,0,0
51212,16,-5385,132,0,1,1,0,0,0,0,0
51222,32,-5384,145,0,1,1,0,0,0,0,0
51232,25,-5380,153,0,1,1,0,0,0,0,0
51242,27,-5378,150,0,1,1,0,0,0,0,0
51243,33,-5377,146,0,1,1,0,0,0,0,0
51253,16,-5370,150,0,1,1,0,0,0,0,0
51263,23,-5392,143,0,1,1,0,0,0,0,0
51273,30,-5382,132,0,1,1,0,0,0,0,0
51283,30,-5370,135,0,1,1,0,0,0,0,0
51293,23,-5376,145,0,1,1,0,0,0,0,0
51303,20,-5372,144,0,1,1,0,0,0,0,0
51313,29,-5374,148,0,1,1,0,0,0,0,0
51324,21,-5409,132,0,1,1,0,0,0,0,0
51334,6,-5377,149,0,1,1,0,0,0,0,0
51344,17,-5364,133,0,1,1,0,0,0,0,0
51354,31,-5408,161,0,1,1,0,0,0,0,0
51364,29,-5378,154,0,1,1,0,0,0,0,0
51374,11,-5378,135,0,1,1,0,0,0,0,0
51384,12,-5376,159,0,1,1,0,0,0,0,0
51394,27,-5390,128,0,1,1,0,0,0,0,0
51404,31,-5360,144,0,1,1,0,0,0,0,0
51414,30,-5380,128,0,1,1,0,0,0,0,0
51424,26,-5391,138,0,1,1,0,0,0,0,0
51434,21,-5363,148,0,1,1,0,0,0,0,0
51444,14,-5379,131,0,1,1,0,0,0,0,0
51454,23,-5389,150,0,1,1,0,0,0,0,0
51464,24,-5387,144,0,1,1,0,0,0,0,0
51474,18,-5363,135,0,1,1,0,0,0,0,0
51485,29,-5380,150,0,1,1,0,0,0,0,0
51495,29,-5386,140,0,1,1,0,0,0,0,0
51505,20,-5384,152,0,1,1,0,0,0,0,0
51515,24,-5370,136,0,1,1,0,0,0,0,0
51525,28,-5380,138,0,1,1,0,0,0,0,0
51535,7,-5374,146,0,1,1,0,0,0,0,0
51545,27,-5377,116,0,1,1,0,0,0,0,0
51555,16,-5380,145,0,1,1,0,0,0,0,0
51565,8,-5387,140,0,1,1,0,0,0,0,0
51575,5,-5388,132,0,1,1,1,0,0,0,0
51585,20,-5390,144,0,1,1,0,0,0,0,0
51595,21,-5399,135,0,1,1,0,0,0,0,0
51605,24,-5367,139,0,1,1,0,0,0,0,0
51615,15,-5364,138,0,1,1,0,0,0,0,0
51625,32,-5382,144,0,1,1,0,0,0,0,0
51635,33,-5376,140,0,1,1,0,0,0,0,0
51636,22,-5379,126,0,1,1,0,0,0,0,0
51646,26,-5385,151,0,1,1,0,0,0,0,0
51656,24,-5390,141,0,1,1,0,0,0,0,0
51666,44,-5389,141,0,1,1,0,0,0,0,0
51676,34,-5383,138,0,1,1,0,0,0,0,0
51686,17,-5375,136,0,1,1,0,0,0,0,0
51696,11,-5381,156,0,1,1,0,0,0,0,0
51710,21,-5369,141,0,1,1,0,0,0,0,0
51720,17,-5378,133,0,1,1,0,0,0,0,0
51731,23,-5373,148,0,1,1,0,0,0,0,0
51741,10,-5382,138,0,1,1,0,0,0,0,0
51752,10,-5384,138,0,1,1,0,0,0,0,0
